TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CNT_FAM_MEMBERS
1,267828.13010400994,358922.7789322365,7692.269239704101,-10505,-17007,0.165363412862919,0.5033607016961573,0.005672287880468807,5
1,145157.4709717559,320267.2654626307,15317.101563175942,-5558,-15633,0.0710827290246051,0.15188590370172406,0.23764778532885655,1
0,121276.11815846516,67261.49962536298,12901.096225158335,-3725,-9778,0.7538195562388602,0.809380853490498,0.6839029729042115,4
0,148913.90476983826,267105.00596239633,2439.3617714137254,-9166,-21593,0.5280002554619799,0.6535768638490941,0.937898256210071,2
0,207976.83010592728,568858.7817605839,26985.411424132824,-12803,-16022,0.5561002009372876,0.9790912174772503,0.11705930915112495,2
1,182334.49715597363,319712.39972935716,15540.652688136488,-3198,-20660,0.0452063864429737,0.136509686436462,0.7738909989687388,2
0,256821.99011769413,215303.03006821556,27242.9443331726,-12395,-23112,0.08105699149151435,0.5101476846734042,0.3317681307847691,4
1,304378.5359857216,50000.0,23112.691929876833,-14954,-12532,0.9146229896435628,0.7240103382613757,0.6797184264798182,1
0,121932.93302119931,507045.85915962077,24857.139733021475,-10165,-12313,0.5767308244638719,0.8673423325358515,0.0966332303980848,2
0,141284.0966708854,289487.42984585156,16356.80415327482,-2728,-9666,0.21920668123390463,0.8533977312387963,0.8648168268977217,3
0,85100.84653497169,50000.0,13886.014848119612,-3649,-24615,0.20746129652810597,0.20199946042788697,0.7072239339604005,1
0,362429.83926072833,161360.1476892687,20718.087001757765,-10402,-21811,0.24090318614628137,0.9823209386598686,0.9556018394526306,5
0,224373.55992974614,108369.29739628045,27353.345466465355,-7210,-14659,0.06375789095238693,0.9813427876419994,0.5024191575607241,2
0,238384.18560412622,280238.4711432042,19596.943956130064,-606,-10378,0.04976325162657047,0.9690586478315735,0.8876913302177539,5
1,92783.32919751614,331100.8454419228,14384.50941894166,-4218,-8080,0.719985349626125,0.6136128096955982,0.5403986272974277,4
1,199906.40087945003,224517.4403582213,10407.855268813131,-3613,-10815,0.26375681444820354,0.8319352584738386,0.5127891859193724,2
1,240739.83875304682,416556.98947303224,21633.304122590616,-13687,-8712,0.38446499526865496,0.07603360770080447,0.09461042121593477,4
0,179779.384757246,311820.33607086627,15567.4597205717,-11385,-10332,0.5373629251869994,0.2554604167081139,0.8141694769851137,3
1,286056.44998611155,459346.8577908195,19426.07530088208,-13440,-19317,0.32006409442988015,0.09199590046689088,0.41220251882876524,3
1,384946.49005142634,246420.88828789216,18089.769742010725,-319,-14529,0.47878641324817217,0.5055607170423029,0.6000250443402845,5
1,124234.97383248385,756798.8388016718,16444.55220252364,-9867,-13563,0.8650106541951963,0.9647301595111575,0.6506916287488145,4
0,118233.02032186426,215326.69147890637,22350.428486076096,-7507,-18667,0.24409948145485616,0.6491707502322052,0.7748113021731773,5
1,129779.51475771387,164500.50123661922,24436.032673152855,-6727,-9060,0.7912596731223783,0.4612521170229331,0.5753443128565303,5
1,328495.9328013193,146054.91748563637,35722.231557206265,-7157,-11122,0.26394865473266294,0.7928357359327023,0.6199105482309952,5
0,283388.42536237475,268358.8910168542,26063.741717476096,-14219,-15698,0.186947607837614,0.5503362035325255,0.5207546646004206,3
0,189157.77457650812,50000.0,32749.458635793126,-1358,-16361,0.07265874940076755,0.4576476669503954,0.613951722996516,3
1,202924.77315206995,344184.4265741716,13451.197028786108,-9295,-10733,0.6842015212410669,0.6293281810183619,0.44422901334093245,5
0,134676.5099042623,50000.0,7192.44183418381,-1224,-21007,0.4116338078041555,0.5118006868657011,0.7764115149914489,5
0,271202.17261945474,324250.63860858465,19884.557954238735,-3525,-21066,0.7704269139193984,0.641545212392968,0.8105072479568572,2
1,169607.8540713157,97312.23838554701,26864.217953192794,-4547,-17758,0.13267113103306527,0.8026370207544916,0.517107573718847,4
0,179193.87684360007,242805.9888929861,25609.293745275434,-4457,-22705,0.6033505532601481,0.4624185115456131,0.14662803930809742,3
0,248703.18172234055,390681.0598698539,29691.052578612598,-324,-16762,0.012987044725052854,0.41502124870996493,0.37349797241662863,1
0,184960.4049533423,645605.6525814531,2000.0,-10450,-17216,0.23382998467908878,0.5586655372613355,0.8399386696479172,1
1,181202.7205201723,138299.92188282646,30023.81515907366,-10067,-15904,0.609647202996444,0.9047536341108595,0.9167490021598936,1
0,200846.016442326,277452.38258604123,22683.701011437122,-4941,-16692,0.05603867682052033,0.42298228375891,0.2670530017376632,2
1,263628.43310344615,191436.19878366866,7647.893238999897,-11515,-8844,0.377228748462206,0.8477497199876857,0.9411026002545265,5
0,331719.4460387067,169519.45161588065,25788.230773830444,-2942,-20059,0.5616628200266705,0.6171628705814465,0.27671324274587616,2
1,246838.89857968656,192754.00050456834,21355.860614663707,-14562,-17600,0.7275865639626088,0.012397146592553865,0.9188768427465391,5
1,264265.13788994134,423609.97134554083,23049.834388624407,-1542,-11713,0.705656054968411,0.47620257154743195,0.935435526037511,3
1,184011.67503191004,226791.62036544306,27992.873202522893,-9805,-19874,0.14818059991052224,0.2105354279555487,0.5048319088182472,3
1,143376.17094650265,637396.9047406283,23442.202947445727,-14932,-13183,0.07517035320015009,0.15036636007554371,0.9505521542389218,2
0,252318.89857880923,362396.8883842101,8217.399212242517,-5961,-7678,0.37635839979980057,0.23443788632198959,0.5492723658641315,4
1,213699.2659680457,148498.40082388872,18855.78984173673,-10868,-18243,0.2408060405101824,0.7124193471528398,0.3788902880280586,3
1,86189.70810002006,244994.2226782384,7058.838633192865,-10420,-20645,0.3056913948168857,0.6273827248993503,0.8101595052526882,2
1,173754.43012595215,179722.9514940016,25192.49504447114,-7779,-21578,0.34248464886353414,0.5368531283320513,0.1085221015119876,4
1,193368.2381214757,420010.2979420071,31183.761932672314,-6306,-24800,0.39717780730076147,0.4952685404199474,0.21665506834932613,4
1,159163.3706377217,54183.05151521208,10068.384299581394,-12958,-19887,0.5186004163984054,0.3891780058269044,0.2132501055258128,4
0,318538.8475633702,98857.29293462847,14628.289915740717,-14275,-9704,0.00930373372757376,0.886567895380967,0.62207352857774,3
0,238387.12295217733,211268.08218762878,12941.045431022652,-8080,-20415,0.298002364448984,0.9324542380662963,0.7088728251627254,4
0,309853.99343109183,402442.0189707488,16368.757824493305,-9689,-7820,0.2643671398695735,0.7644377975378303,0.8374254135273428,2
0,221074.02093217277,484959.0412234159,23299.385265590943,-6269,-7847,0.23622303255817945,0.2882245464984926,0.8998619645963163,5
1,206511.02691400622,507081.3286159265,16455.44702319073,-3780,-12722,0.7886191978793299,0.91386408243174,0.8750475164854444,3
1,125072.17459118007,379470.22799212957,25220.2413815922,-5782,-7345,0.251297996652308,0.8191353767873587,0.6819945969146564,2
0,200954.36265572533,287566.569546297,28523.0381606078,-13436,-17663,0.15096464105565988,0.12402644274421581,0.9148266774600968,3
0,201044.3140540352,419193.8718470989,28814.074090634218,-56,-7787,0.8518260061370102,0.34167755077213824,0.27554454167601294,5
1,90630.88927726135,128324.90738524342,11054.551237042819,-4278,-15213,0.38294149643248565,0.32760593632909507,0.7252759262272815,5
1,156837.8024183684,50000.0,31087.431555781783,-14264,-23547,0.18403399716848579,0.7300467811702278,0.07666743171473012,2
1,174137.392118691,365495.63665297336,31728.57827900991,-3551,-10024,0.7512078556593581,0.523898560589964,0.12522842473991602,5
1,233078.36352445773,149148.23742767252,32421.43944989735,-1792,-7892,0.6571743284719858,0.2668845843474166,0.22612214405297304,2
1,236908.0089588565,290203.99017517787,18737.481442258435,-6469,-9064,0.9452997670186444,0.23079461692174763,0.10267674237688373,1
1,153494.52144278362,317944.0523809222,13985.260213517777,-2513,-17498,0.8777955795690846,0.4575050431004498,0.9656658466053425,2
0,237509.5682033508,337217.9338767445,12126.070468159323,-1709,-23155,0.6943153619457966,0.6659570297612809,0.4662442294673884,2
1,185433.68565211864,440668.73077875783,11185.760907401447,-539,-14462,0.16099112552377604,0.5087259341077147,0.9067043604777993,2
0,20000.0,424811.2782437597,20093.52325331895,-682,-9377,0.4831812384381131,0.26103350931933655,0.4766319479754181,2
0,161223.8374438766,329250.01007515355,26782.814851923402,-12094,-9868,0.11878869021031357,0.6199850709663753,0.6996761889017341,2
0,286319.0912113903,233697.70792958915,30452.467527898756,-14480,-13888,0.5493982806223324,0.9989123077162025,0.32171479594053287,1
0,65455.53946978564,316164.3133014481,16115.54306910119,-5224,-10846,0.916783556946423,0.17666875125501091,0.9506654529042675,2
0,209015.2960332432,210568.43749876178,19690.49386335769,-4814,-24419,0.00382294705711661,0.5283995756843428,0.03489446179518274,3
1,326820.89713482297,270535.6616990744,19166.499572788434,-6467,-13779,0.8760147962646554,0.37565612997151165,0.6974045812209717,3
1,139150.96375916153,692726.0135370621,14917.758001078888,-11443,-23048,0.5393180742588684,0.21841588249532495,0.9503799929883825,3
0,200171.92643421487,327328.45513253106,25885.996238084954,-769,-11512,0.15124951989151325,0.8754922291417628,0.7881486297603499,2
1,95678.6994217663,367536.75255563227,22902.785972985803,-8878,-24181,0.8558657416785351,0.9577705025003712,0.8275962790413184,1
0,330178.49133308575,194177.90264544566,21134.58540095685,-3878,-14292,0.5368963476251111,0.35019578254451833,0.29916301996036676,5
0,193333.38984027086,453011.0124644802,22866.4435135674,-5653,-7926,0.44816570211600115,0.34729058129689616,0.45184799011553944,5
1,203730.14742352144,414040.86339951365,24923.60998365987,-1567,-22986,0.4997181691907383,0.09176208515615525,0.13618093038673185,3
0,308344.0372404498,415102.8831982627,24843.496153043106,-4316,-17323,0.14737157569866544,0.6177532158219615,0.37640556537766456,4
1,252918.27157163847,332233.6870130195,13292.080351025143,-5481,-24265,0.11273817505876704,0.026545356900964268,0.008435268131620877,1
1,129949.70140026082,455128.5143650156,27170.62838994357,-2398,-12119,0.661556462713785,0.4962104186333234,0.7787696057350504,1
0,148217.76607301473,490752.77949521004,22042.928941444476,-14187,-8344,0.8804118690452387,0.1528145326794621,0.9530123472523272,3
0,239594.5043618639,342464.83790239424,16523.070440157877,-4420,-24970,0.6944587111102236,0.6723182846529213,0.7008493507103244,4
1,150070.3155949648,282808.14614995156,21873.83753156936,-6207,-15173,0.8407851899402022,0.9289100941300574,0.8102975936529436,4
1,30620.53503035783,434185.6485172141,22755.819813800426,-3340,-10723,0.8447716401964757,0.08878268842299275,0.5134697254752956,2
1,195740.73610887377,164381.20401603845,28654.26933731299,-11638,-24544,0.032040573793701066,0.7777404808096422,0.1916684702994481,5
0,81582.98711001525,192305.957907701,11630.754972118557,-6014,-16324,0.7709548990052254,0.8305681027748816,0.720815461608853,4
0,329302.5402850981,292004.9485672648,30599.874829233544,-10739,-22679,0.7720925705254983,0.1762063071890656,0.29928380489573025,2
1,214143.01102105223,50000.0,20185.33085047862,-13245,-8376,0.34997696600517103,0.9226423016320422,0.45952500475180835,3
1,127585.99546051396,424139.2910345136,15950.773994011211,-6371,-15830,0.40984901000663543,0.6209178393888325,0.900667844705391,2
0,144109.4068270037,155562.91688012652,15705.935201142922,-14679,-15624,0.7454900001256669,0.5349369415029096,0.37293713248602933,1
1,48848.192970086355,229276.34677473648,11989.057933259364,-13603,-7051,0.986554740870456,0.6714125047823867,0.289369517656597,1
1,112043.0490575597,268008.0606480343,6072.6809299460565,-7054,-10802,0.9878251614399698,0.2881091347015847,0.03169450373647975,3
0,281305.85620325594,305893.0232355825,25419.199042873628,-1522,-19351,0.4738428614125316,0.02541086673122006,0.7014568734086619,1
0,378542.8916393913,248452.00853654373,35847.09120337572,-4267,-13670,0.7895507404539913,0.4420512236420855,0.21521991891323755,5
1,258111.72105591669,289894.34291544766,7059.077209313478,-14769,-19655,0.4660614926306722,0.7433464037050186,0.6394166312732141,5
1,192636.59691031766,291055.8551414379,12396.576672557134,-13368,-15631,0.8659591484053698,0.9186503926223129,0.3666041739010273,4
0,165443.24994768668,232945.35635593106,26012.66551316267,-8534,-10380,0.6497276610185961,0.4301038172980367,0.7876756846396264,4
0,123480.33491389101,184020.8313541852,19634.904730628616,-8561,-7932,0.9366403909244767,0.2636476916017445,0.889894480862972,4
1,364781.2719471792,462221.08865334024,26675.353938201195,-14402,-7873,0.997240161350175,0.13129550277993207,0.2357032385743677,4
0,184900.10385085002,50000.0,19186.235814809308,-11158,-16080,0.3301876603428757,0.9354943347735447,0.7923111006098921,5
1,369250.38640500035,269142.7261485776,15354.980005868978,-13097,-8890,0.9793238133121233,0.23094507587862012,0.15281378734042517,3
1,311481.56076880486,229665.0792173677,18193.26311461495,-6494,-8938,0.6925129668307063,0.9110712323530119,0.14092734534652918,5
1,60736.285492298106,362818.723008973,2000.0,-5126,-15164,0.2380862002290326,0.1837562035616559,0.42844565244935195,2
0,146723.80833925665,81856.0805221487,10852.125234812282,-9143,-24351,0.003111949919827439,0.018132739165049316,0.32450950136836854,5
0,146476.39006609423,225032.19881345937,27586.234993749615,-6428,-22858,0.6838384923536699,0.2242203254248294,0.9871577710234988,4
0,193612.29087154084,284646.0399015366,29535.198753430755,-11978,-13167,0.22237968056033175,0.49278953688029825,0.8039789838860062,1
1,195174.85975089972,460511.0415555689,31249.32844073853,-2226,-10054,0.2313786210465959,0.34870499505975805,0.8902368862819408,1
0,439699.1276318514,349827.7450193136,23526.954771584264,-14935,-8591,0.552168064852006,0.9077207365843712,0.1359976568651774,1
0,113821.7700420193,122476.76836967072,2000.0,-7435,-20623,0.030925921693535696,0.5450845367281615,0.7139609567603044,2
0,218317.59485315118,226878.49219190105,14919.947766502866,-10178,-8814,0.4163692551902046,0.11776948602000026,0.6042843059037903,4
0,249320.61939742425,432907.70289910363,30597.245412389057,-8237,-10123,0.799373472150736,0.625331986625738,0.09923925086559804,5
0,199874.2396424643,119883.77011153987,32984.433909468426,-7258,-16270,0.027260238808788362,0.3889468513095383,0.7936635941824046,5
1,208814.44622250865,288203.35974414437,30901.181944057946,-5310,-18267,0.623941579046508,0.67894134540245,0.85378180101701,1
1,116415.28845547303,298631.93212105863,18109.980281841603,-1062,-16503,0.15837965828177603,0.7861766965651602,0.9140929961043727,3
0,208518.89556821453,242132.54101188533,9547.393067403478,-6583,-12842,0.8628393743840532,0.9855514449666272,0.9398205363562263,5
0,240911.91969394975,704362.7674198372,19674.947280332148,-11588,-10411,0.3906869289010715,0.5766460587805704,0.10781056914004028,5
0,226208.04674169028,238090.28108286764,20118.4561458421,-7139,-21911,0.8121223290174998,0.3667506703684432,0.8821722879561253,1
1,245616.07231296733,367464.7739051696,32524.518560731623,-7317,-18970,0.7238202640188586,0.4336003514769675,0.945360019172417,4
0,313008.63205089857,185054.83196710737,21822.33040097769,-2030,-22839,0.8778351259579933,0.4026217439661841,0.6907941950191558,1
1,274957.32335314737,379162.1987999106,20133.44943104617,-6503,-8132,0.5168598948837766,0.45053733205826807,0.18385133592792435,1
0,205703.56907979495,430618.13952779025,20587.96118514767,-1980,-17673,0.48611300517817,0.030058668594975524,0.40083767118487545,5
0,106259.33184933776,211805.3944880853,23198.870638101493,-5262,-20488,0.037430532365628766,0.24732823872184584,0.09011024478861285,5
1,151999.57802311046,291794.7277172201,25011.520688492546,-6423,-21341,0.5338140877098506,0.987760804467835,0.004246445479610728,1
1,182429.50784660678,165708.034516369,14203.700527856032,-10072,-23661,0.5219763674773982,0.9280145271270035,0.920062084482463,5
1,220187.6665073158,128339.42819251626,11539.03684299545,-11160,-16518,0.6063947825526801,0.04828896742056188,0.9723384095715685,5
1,161733.37908004838,455519.314875031,30964.46817123759,-13508,-11106,0.13102163873133688,0.9795808776675899,0.9192928904461264,3
1,125141.34406525188,216899.85811745282,6871.669644514532,-6777,-19185,0.5399679096949411,0.791954162636307,0.2539625830034066,1
1,104944.10487037303,50000.0,33101.97967363818,-1180,-17715,0.45403230474006373,0.0027471261375608957,0.6211109304998842,4
0,67905.77927555752,564803.4234740434,4714.570421970402,-14811,-13544,0.5959759912465697,0.913463555213852,0.4996976250393098,3
0,181203.9436980345,179685.70154060906,15323.670937351832,-709,-18597,0.6605500830729557,0.9603692313138422,0.4960475715810756,2
0,82426.76463437559,263044.04343779536,27774.83176466758,-2110,-11696,0.3614234088316629,0.6287580180678572,0.4283338219310062,5
0,119957.94526740862,546135.9758241472,20002.73511262619,-8427,-19224,0.5040530644167328,0.788329001777724,0.9411804556188852,4
0,168487.8501724558,278738.685871854,9468.185569905274,-10296,-16969,0.39509781930056775,0.332531655406462,0.7908893958323794,2
0,93126.6152486853,275499.5096697205,23411.42523300797,-6292,-7353,0.7654899334533378,0.572321261548915,0.8468685674027843,3
0,230380.17507989577,115774.04331742003,20536.03473440385,-2168,-9949,0.796423698444393,0.7315499491381177,0.03461067543291796,2
1,259217.84508845498,54774.94505586501,18271.613692464176,-14565,-14710,0.29294139708999223,0.5612608927326408,0.41195016711788457,3
0,156045.83841796813,275042.06031058077,15008.621673736738,-8260,-17947,0.2595459382411477,0.30460507362561884,0.5979782650528206,2
1,165037.81539119987,354421.4661112342,19723.1520037552,-14292,-7146,0.6783231061404587,0.6492002713045584,0.6587215105352687,4
0,242994.38161112618,345828.8112316159,15344.627104381158,-5340,-16674,0.7740162053173198,0.838418925587998,0.8948797720858866,3
1,142880.3922212257,227810.8379296176,39476.26135079327,-13850,-18816,0.010865491578183728,0.8360082148526288,0.16700292094969182,1
1,137381.2870722164,303038.6699020413,18079.86278546582,-10251,-14272,0.42743598147222606,0.13217096693032726,0.09003671366676957,1
0,295719.87825490325,50000.0,17009.944369447116,-3919,-17549,0.3077308784134295,0.4454207961818366,0.8931988642486959,1
0,270735.01909702295,369025.05310432176,15666.91083609769,-3721,-8990,0.7665204539256014,0.038739223018102065,0.5066192418149894,1
1,248124.00018751356,324210.8767155069,34215.606742705546,-11592,-21189,0.14354072462083467,0.632766644436895,0.5392155631276356,1
1,274051.56971152744,596049.1341274286,6887.464976835467,-7306,-24099,0.7782465030007936,0.24216221484129075,0.8900006586805523,4
0,41817.70197061097,301121.9469643571,22875.459375195343,-12234,-17254,0.6614066169514576,0.9303548380411819,0.7498099723067936,3
1,308306.8437434486,158599.59717808815,18085.680224988762,-6126,-7931,0.8429295737248922,0.6182559427444095,0.7307544892322132,1
1,231364.96932669939,292391.52988667716,8612.799162863903,-14875,-23884,0.9902433474069507,0.40061761474237423,0.18602846119580319,3
0,280862.5107204588,250830.02999762446,13447.38937709507,-2794,-10453,0.4765551200502234,0.731463189276687,0.6214102925764209,2
0,230972.942329309,365206.1803155597,22535.63195124666,-14657,-24990,0.6994114947252903,0.2073916951501703,0.4500712270667696,3
0,203913.9859744125,304033.80925877794,13084.854242751298,-5872,-14965,0.7099609384605934,0.091431805858599,0.611041498724646,3
1,177975.26301103563,111007.99484210345,22076.51142576034,-8920,-16845,0.8445732493547894,0.08738153077452415,0.5756771776387793,3
1,229371.55015089642,54638.506770897075,33833.22582949081,-11648,-22125,0.5181251818607537,0.5828051598478533,0.026279974910153103,2
1,175060.16728763582,339436.2303949524,21364.805417738684,-6875,-11572,0.10764774056803905,0.888868545674155,0.3438754054706076,1
1,269430.088005209,507467.18116038584,8371.900171804034,-12874,-21845,0.9793629550894887,0.22275810478190317,0.45780320706325817,4
0,73083.46843582398,311902.18260775786,13225.629905224881,-6315,-17133,0.056837344573871906,0.7600483857611376,0.5002219216296195,4
0,156673.93105645778,421994.60308803106,17716.754090037903,-5329,-14951,0.9623745068707039,0.03762352568368055,0.09946926964376668,5
0,363585.8598781317,451921.37313054,17182.11904804273,-8132,-15676,0.2553582256852941,0.35334007319765726,0.8985389013627374,4
0,149913.5629142086,340018.7768692003,21216.110760927346,-9576,-24430,0.49248392101280924,0.6537165095580695,0.3343156927050648,2
1,180905.30215492175,177826.27682078877,22499.543536624537,-8107,-16979,0.9506615037437863,0.8262505625786928,0.48942197541377064,4
1,129393.5253319939,329296.21275683463,33844.22364095087,-651,-13214,0.6766605401314598,0.9431917804288561,0.6637274143366922,5
0,226867.65383086592,481060.9331400721,19970.24267929685,-3703,-15518,0.5855613452051699,0.6325703649591,0.719081636083751,1
1,141098.80878862442,379483.5824399871,10782.44442499272,-14913,-11859,0.32589285888347186,0.46267423256219886,0.37802751557290837,3
1,185151.12521543598,412236.8014242984,29230.449041988533,-10657,-11040,0.29240604462438224,0.06063639201793691,0.12911282629705967,4
0,267909.32288280566,230618.06374622614,30104.19661424819,-14627,-21772,0.032777664092586645,0.27564764684121745,0.20731766923322714,5
1,144098.92649481475,269646.9360381777,21859.544752047754,-11435,-10532,0.5863322269513203,0.9231118058218843,0.1650518574396247,3
1,263088.88954121765,282190.9033649449,18028.844838328307,-3323,-8894,0.43010126558129513,0.5828965430802117,0.24413780451961764,5
1,265778.3452448285,292299.2996194806,24980.37122039249,-2186,-9915,0.2243011969506068,0.3426772883168314,0.6036463313327989,4
1,284396.4875775435,475193.7474018538,18311.36149056376,-8145,-9677,0.3842141243871755,0.24881687333831148,0.5357588204609784,4
0,211243.27959344324,50000.0,3554.3285697801257,-4662,-21177,0.9409422081210556,0.11365702768765606,0.16863044782484216,1
1,459300.72615814285,304580.74568727566,24507.794263779735,-9442,-13264,0.8484001184433684,0.7516049785125594,0.6815165043825611,3
0,284362.6957233666,288075.54364577186,27138.01181579662,-7848,-16759,0.4304072990521598,0.41237613653830874,0.06370469926476219,4
1,225990.2099525461,94274.82878337766,31528.697843034635,-2563,-7288,0.979953026568873,0.9365493653756093,0.9096070218175075,1
0,129926.0468734612,400765.0824881197,14153.93245637948,-10869,-10042,0.46211777296585543,0.45439171119565513,0.5661908317796172,5
0,192235.26993006872,191324.97120826133,21809.322526890188,-10225,-22093,0.34914187821509834,0.8183765635964552,0.5904173248773297,4
1,314106.1581520027,246445.10259702604,21982.39646282386,-12952,-8047,0.38792060954874763,0.1302376232438106,0.2858938414164107,5
0,336762.7692501015,577317.2861631066,20683.060477630515,-11726,-12452,0.8746166865107186,0.15090762727671447,0.5116370030198576,4
0,318266.32803521835,451496.04743085837,20918.84830628972,-14439,-15227,0.2677547505909814,0.27321191474212825,0.42625729070805796,5
1,262815.38453836954,386173.04087176744,20297.08812301573,-2765,-16971,0.22210276295737696,0.19123465943193996,0.950746446085436,5
0,99547.18349635425,357116.5401966606,21693.995212662532,-2215,-16127,0.9605473241530351,0.9767405872568806,0.07622145740839725,1
1,238972.9454260536,275297.9966331986,25925.448271962825,-8678,-11123,0.7342689079997271,0.8081417506561264,0.45873563564133535,5
0,100687.80975576019,599906.5898055153,29762.30019667453,-6100,-11238,0.7637808147661346,0.3484122433939153,0.7915173504786017,3
0,81002.30452953932,420325.14471603587,13949.340634450895,-11269,-15063,0.7402903988544101,0.5198231571720876,0.5445770908442562,3
1,219132.69476617908,187567.51290521212,18621.58916169454,-14313,-7150,0.6829073628786609,0.533248116768228,0.5652179617637452,2
0,241855.95578158004,89984.65826735192,16619.135040898742,-7265,-20819,0.09124796757439291,0.6072090549966979,0.911215614656741,3
0,272270.1678784644,385025.7002983904,15474.621142399532,-12622,-17334,0.7536788472226202,0.10361674783288244,0.3756927847929775,3
1,239770.89923088753,291619.6305182333,7071.74867755179,-2276,-14223,0.2489219001359202,0.3489801650180715,0.002064355530918105,3
1,242526.87885941987,85659.27495807485,20193.779646823696,-10807,-22029,0.1324052642086082,0.08592979946337098,0.9256714136513439,4
0,121227.79320060989,364287.92485673726,23834.562956362304,-3936,-16022,0.9830029918158094,0.9190652186702755,0.03305974830599212,4
1,191601.86522522668,259645.92595327192,18759.201984809024,-11054,-9983,0.02786378340893514,0.4034538736100931,0.7974041239070854,4
1,79430.65714924097,379599.73882912047,19928.336828823318,-13104,-12842,0.03163609357351849,0.7270170442447711,0.13959421843226738,3
1,39730.46964798434,366261.032187136,23347.495423273052,-6775,-12213,0.3099125324420834,0.9208264095042292,0.020684187742165294,5
0,259251.41678744592,208760.39676842414,31288.957561309053,-12251,-22090,0.8442020632264503,0.30943732607541297,0.3546702372922743,5
1,139750.0484967233,394926.7146636307,16641.883763815713,-9009,-22389,0.9779441213316742,0.08784919541067826,0.8640564267559583,5
1,269799.88017144427,225314.2376047651,10627.103085328883,-10601,-17046,0.11852772288246882,0.33621624490630797,0.03693786906855068,4
1,288667.8062304031,235067.7190228543,19276.478824051086,-1767,-19177,0.39543983384694903,0.6709875423025903,0.2626801074654841,2
0,150454.61403014418,220159.2890067933,35068.490106959565,-7455,-24819,0.7343018285197698,0.4997974665026429,0.2790492281189,5
1,247224.88756442393,469646.16417094064,10712.795532572896,-4209,-15042,0.6455282477987199,0.0749535678324138,0.0948069325102896,5
1,147107.46171090868,257914.1417918459,25201.08556464227,-6168,-11424,0.2333766789158649,0.07019623675586573,0.09255804354271446,2
0,52329.69002985407,505866.47708463774,29263.305834280913,-1340,-11834,0.32920594007691606,0.6995616051579987,0.9081806151559505,5
1,209864.75235539666,567522.7305280289,2000.0,-8408,-23144,0.5943746518599061,0.7365453390240077,0.6952956549707265,3
1,162330.08962273915,189192.12947183268,23281.78018886788,-2058,-10949,0.035406557114343484,0.10950778094383895,0.31113753522372334,4
0,164792.87915302947,50000.0,24827.28509658476,-1527,-18147,0.7582289773548482,0.7947178923331458,0.23832078145990365,2
1,358027.44942764204,456676.4314906909,17861.31838896117,-1180,-22197,0.27540491927491295,0.34555912071574424,0.0428812128867333,2
0,77931.44138138626,248704.21539597883,14828.491511282264,-4564,-16505,0.8283461843227041,0.06820913813738372,0.3587872312297772,3
1,230629.69082971767,170072.03803020128,15274.701179808157,-300,-21099,0.683668841820787,0.3338610391220641,0.30113456617549517,1
1,120415.42102841988,211692.28407705476,17371.45203299503,-3824,-12889,0.6454145208666119,0.7304751087964345,0.9170798085778178,1
1,272660.912741386,237777.9267950956,17583.231746497786,-10325,-11606,0.7673611209441333,0.655778239082237,0.22050856511729455,3
0,223874.49889400526,494578.963604061,16073.783657945862,-12645,-11939,0.07513452161677225,0.48147087739845396,0.40514724422175186,5
1,230347.5479344491,323986.68589762715,17244.197978540433,-11855,-22910,0.2599707318808908,0.2796526799758937,0.6820140861231125,1
0,124408.8305918192,492539.79451622034,29526.334590773025,-6394,-18727,0.5217374676407273,0.4179311826774307,0.3211803748213544,2
1,138752.96693693413,374133.0178917743,10284.56976867892,-12523,-16034,0.7771563336528845,0.3816106805228784,0.7817859598902779,2
1,274180.04058767087,253615.39140742735,6007.532613827276,-11436,-7274,0.8490557526582134,0.3900227241533182,0.7262564249050744,2
0,341663.817738205,241446.41951861142,29654.28085787452,-5579,-15173,0.38210365473542385,0.48969295041392624,0.03546895004201622,1
0,238424.62537793498,384241.3126124402,18463.85792527534,-10009,-13239,0.7936476511084367,0.45528383768133074,0.8558306278106035,1
0,128206.34233828538,423063.8443999063,16894.141660139714,-4786,-18892,0.22027411013681553,0.10246890571915235,0.36390007169360716,3
1,227115.08179696545,449518.9028551304,19110.26301013865,-41,-19683,0.08243524317407691,0.2901695661811572,0.09585574308717981,3
0,394197.76354700874,260769.22329363856,21674.213606233014,-13683,-10666,0.2465834250672072,0.1291092958850487,0.6983455985824785,4
0,208193.82485751293,326280.8784606709,15807.590183053075,-5383,-9980,0.9031481624238658,0.6020962145868376,0.7471466483644981,5
0,316947.26875148795,387606.061388299,24047.449021178425,-2684,-24003,0.5440364205885528,0.4228150170999072,0.07100969784965672,1
0,140773.65073290304,242405.24610947073,12301.899409528829,-12897,-15303,0.4813491100950078,0.6719257079368965,0.35392065522777494,2
0,196633.11586908906,129758.99492958497,17585.39057720651,-3255,-11006,0.7433346899442594,0.08760320183835335,0.8954804885767367,5
0,249565.2164900434,179059.3399946815,2282.429957721979,-7390,-22159,0.010092931495056412,0.3449090727761731,0.6694379693550747,2
0,231786.26466102913,263844.68361780216,29377.897078910202,-5573,-13372,0.11830311869717058,0.18035173700024165,0.5339216995478577,1
